signer6_sample344_color 81 4
signer6_sample345_color 59 191
signer6_sample346_color 48 177
signer6_sample347_color 50 134
signer6_sample348_color 63 224
signer6_sample349_color 58 133
signer6_sample350_color 51 165
signer6_sample351_color 54 20
signer6_sample352_color 57 20
signer6_sample353_color 80 198
signer6_sample354_color 55 59
signer6_sample355_color 62 135
signer6_sample356_color 56 14
signer6_sample357_color 51 142
signer6_sample358_color 58 40
signer6_sample359_color 58 166
signer6_sample360_color 56 196
signer6_sample361_color 59 180
signer6_sample362_color 48 39
signer6_sample363_color 43 175
signer6_sample364_color 44 101
signer6_sample365_color 47 189
signer6_sample366_color 50 128
signer6_sample367_color 57 131
signer6_sample368_color 51 112
signer6_sample369_color 62 68
signer6_sample370_color 68 118
signer6_sample371_color 61 125
signer6_sample372_color 48 55
signer6_sample373_color 69 177
signer6_sample374_color 66 176
signer6_sample375_color 48 65
signer6_sample376_color 71 76
signer6_sample377_color 48 54
signer6_sample378_color 62 187
signer6_sample379_color 63 140
signer6_sample380_color 57 80
signer6_sample381_color 52 173
signer6_sample382_color 61 141
signer6_sample383_color 56 151
signer6_sample384_color 52 220
signer6_sample385_color 56 132
signer6_sample386_color 61 117
signer6_sample387_color 57 223
signer6_sample388_color 48 42
signer6_sample389_color 60 47
signer6_sample390_color 51 89
signer6_sample391_color 56 44
signer6_sample392_color 53 149
signer6_sample393_color 56 202
signer6_sample394_color 49 186
signer6_sample395_color 51 169
signer6_sample396_color 46 69
signer6_sample397_color 48 96
signer6_sample398_color 59 7
signer6_sample399_color 50 127
signer6_sample400_color 67 115
signer6_sample401_color 57 166
signer6_sample402_color 59 198
signer6_sample403_color 52 194
signer6_sample404_color 60 52
signer6_sample405_color 53 165
signer6_sample406_color 57 149
signer6_sample407_color 53 129
signer6_sample408_color 55 64
signer6_sample409_color 48 166
signer6_sample410_color 54 66
signer6_sample411_color 52 148
signer6_sample412_color 50 96
signer6_sample413_color 62 33
signer6_sample414_color 70 210
signer6_sample415_color 84 214
signer6_sample416_color 50 18
signer6_sample417_color 68 215
signer6_sample418_color 52 107
signer6_sample419_color 62 69
signer6_sample420_color 57 177
signer6_sample421_color 56 169
signer6_sample422_color 52 39
signer6_sample423_color 47 168
signer6_sample424_color 49 71
signer6_sample425_color 55 212
signer6_sample426_color 54 18
signer6_sample427_color 45 127
signer6_sample428_color 52 85
signer6_sample429_color 48 105
signer6_sample430_color 46 168
signer6_sample431_color 51 123
signer6_sample432_color 47 133
signer6_sample433_color 71 62
signer6_sample434_color 44 209
signer6_sample435_color 46 204
signer6_sample436_color 55 37
signer6_sample437_color 49 179
signer6_sample438_color 50 94
signer6_sample439_color 48 79
signer6_sample440_color 57 182
signer6_sample441_color 53 85
signer6_sample442_color 54 175
signer6_sample443_color 53 149
signer6_sample444_color 67 27
signer6_sample445_color 109 115
signer6_sample446_color 60 155
signer6_sample447_color 58 156
signer6_sample448_color 61 95
signer6_sample449_color 49 220
signer6_sample450_color 53 82
signer6_sample451_color 51 152
signer6_sample452_color 58 83
signer6_sample453_color 51 103
signer6_sample454_color 49 22
signer6_sample455_color 41 216
signer6_sample456_color 52 98
signer6_sample457_color 52 181
signer6_sample458_color 49 126
signer6_sample459_color 46 125
signer6_sample460_color 59 117
signer6_sample461_color 82 72
signer6_sample462_color 47 171
signer6_sample463_color 56 73
signer6_sample464_color 69 77
signer6_sample465_color 47 186
signer6_sample466_color 51 185
signer6_sample467_color 45 225
signer6_sample468_color 58 84
signer6_sample469_color 56 15
signer6_sample470_color 61 41
signer6_sample471_color 45 108
signer6_sample472_color 65 179
signer6_sample473_color 52 93
signer6_sample474_color 53 200
signer6_sample475_color 77 167
signer6_sample476_color 69 38
signer6_sample477_color 65 9
signer6_sample478_color 62 62
signer6_sample479_color 52 114
signer6_sample480_color 50 34
signer6_sample481_color 47 171
signer6_sample482_color 61 18
signer6_sample483_color 47 150
signer6_sample484_color 52 24
signer6_sample485_color 47 190
signer6_sample486_color 53 17
signer6_sample487_color 55 51
signer6_sample488_color 49 172
signer6_sample489_color 56 139
signer6_sample490_color 52 135
signer6_sample491_color 51 64
signer6_sample492_color 53 123
signer6_sample493_color 53 192
signer6_sample494_color 44 190
signer6_sample495_color 60 51
signer6_sample496_color 51 141
signer6_sample497_color 62 6
signer6_sample498_color 47 205
signer6_sample499_color 45 152
signer6_sample500_color 57 29
signer6_sample501_color 61 156
signer6_sample502_color 58 16
signer6_sample503_color 53 98
signer6_sample504_color 54 160
signer6_sample505_color 48 208
signer6_sample506_color 58 95
signer6_sample507_color 54 63
signer6_sample508_color 54 19
signer6_sample509_color 57 110
signer6_sample510_color 65 31
signer6_sample511_color 66 74
signer6_sample512_color 60 55
signer6_sample513_color 48 99
signer6_sample514_color 49 39
signer6_sample515_color 78 159
signer6_sample516_color 49 150
signer6_sample517_color 72 33
signer6_sample518_color 55 13
signer6_sample519_color 50 88
signer6_sample520_color 59 9
signer6_sample521_color 44 1
signer6_sample522_color 57 34
signer6_sample523_color 63 43
signer6_sample524_color 60 29
signer6_sample525_color 64 36
signer6_sample526_color 51 192
signer6_sample527_color 57 52
signer6_sample528_color 57 92
signer6_sample529_color 49 158
signer6_sample530_color 44 153
signer6_sample531_color 49 205
signer6_sample532_color 60 12
signer6_sample533_color 60 139
signer6_sample534_color 58 115
signer6_sample535_color 54 45
signer6_sample536_color 59 57
signer6_sample537_color 48 185
signer6_sample538_color 70 109
signer6_sample539_color 48 86
signer6_sample540_color 60 17
signer6_sample541_color 55 16
signer6_sample542_color 73 67
signer6_sample543_color 49 208
signer6_sample544_color 50 42
signer6_sample545_color 51 23
signer6_sample546_color 55 61
signer6_sample547_color 53 194
signer6_sample548_color 48 14
signer6_sample549_color 57 99
signer6_sample550_color 51 100
signer6_sample551_color 75 124
signer6_sample552_color 49 45
signer6_sample553_color 57 56
signer6_sample554_color 56 202
signer6_sample555_color 83 10
signer6_sample556_color 56 10
signer6_sample557_color 73 25
signer6_sample558_color 56 9
signer6_sample559_color 63 58
signer6_sample560_color 55 84
signer6_sample561_color 49 168
signer6_sample562_color 54 24
signer6_sample563_color 51 106
signer6_sample564_color 44 127
signer6_sample565_color 65 166
signer6_sample566_color 50 15
signer6_sample567_color 52 44
signer6_sample568_color 54 193
signer6_sample569_color 54 183
signer6_sample570_color 55 151
signer6_sample571_color 85 159
signer6_sample572_color 44 125
signer6_sample573_color 53 109
signer6_sample574_color 48 171
signer6_sample575_color 54 166
signer6_sample576_color 53 197
signer6_sample577_color 59 221
signer6_sample578_color 48 177
signer6_sample579_color 55 129
signer6_sample580_color 54 50
signer6_sample581_color 62 77
signer6_sample582_color 56 42
signer6_sample583_color 73 72
signer6_sample584_color 57 45
signer6_sample585_color 59 174
signer6_sample586_color 65 119
signer6_sample587_color 60 123
signer6_sample588_color 61 76
signer6_sample589_color 52 82
signer6_sample590_color 60 182
signer6_sample591_color 50 199
signer6_sample592_color 64 71
signer6_sample593_color 50 217
signer6_sample594_color 66 118
signer6_sample595_color 58 16
signer6_sample596_color 60 49
signer6_sample597_color 59 187
signer6_sample598_color 63 189
signer6_sample599_color 46 89
signer6_sample600_color 46 53
signer6_sample601_color 61 170
signer6_sample602_color 48 103
signer6_sample603_color 60 179
signer6_sample604_color 52 194
signer6_sample605_color 53 210
signer6_sample606_color 55 104
signer6_sample607_color 83 201
signer6_sample608_color 44 146
signer6_sample609_color 48 116
signer6_sample610_color 61 174
signer6_sample611_color 65 46
signer6_sample612_color 62 203
signer6_sample613_color 60 170
signer6_sample614_color 43 188
signer6_sample615_color 38 209
signer6_sample616_color 57 103
signer6_sample617_color 47 136
signer6_sample618_color 60 61
signer6_sample619_color 42 133
signer6_sample620_color 51 217
signer6_sample621_color 59 134
signer6_sample622_color 69 57
signer6_sample623_color 59 59
signer6_sample624_color 81 115
signer6_sample625_color 50 225
signer6_sample626_color 55 57
signer6_sample627_color 64 115
signer6_sample628_color 49 225
signer6_sample629_color 56 36
signer6_sample630_color 50 89
signer6_sample631_color 61 3
signer6_sample632_color 65 102
signer6_sample633_color 57 67
signer6_sample634_color 60 224
signer6_sample635_color 56 154
signer6_sample636_color 52 136
signer6_sample637_color 50 93
signer6_sample638_color 55 161
signer6_sample639_color 60 0
signer6_sample640_color 45 100
signer6_sample641_color 57 35
signer6_sample642_color 65 58
signer6_sample643_color 51 121
signer6_sample644_color 61 2
signer6_sample645_color 54 134
signer6_sample646_color 53 88
signer6_sample647_color 65 43
signer6_sample648_color 55 212
signer6_sample649_color 64 176
signer6_sample650_color 56 72
signer6_sample651_color 61 35
signer6_sample652_color 63 27
signer6_sample653_color 51 145
signer6_sample654_color 47 208
signer6_sample655_color 48 192
signer6_sample656_color 74 0
signer6_sample657_color 58 180
signer6_sample658_color 75 31
signer6_sample659_color 55 22
signer6_sample660_color 58 98
signer6_sample661_color 57 207
signer6_sample662_color 52 112
signer6_sample663_color 64 111
signer6_sample664_color 60 11
signer6_sample665_color 52 193
signer6_sample666_color 44 137
signer6_sample667_color 66 49
signer6_sample668_color 59 87
signer6_sample669_color 48 177
signer6_sample670_color 51 177
signer6_sample671_color 55 178
signer6_sample672_color 51 92
signer6_sample673_color 54 19
signer6_sample674_color 54 217
signer6_sample675_color 69 207
signer6_sample676_color 57 51
signer6_sample677_color 59 184
signer6_sample678_color 66 83
signer39_sample1_color 63 5
signer39_sample2_color 59 106
signer39_sample3_color 48 213
signer39_sample4_color 73 163
signer39_sample5_color 63 9
signer39_sample6_color 51 110
signer39_sample7_color 61 39
signer39_sample8_color 57 120
signer39_sample9_color 49 111
signer39_sample10_color 63 82
signer39_sample11_color 64 223
signer39_sample12_color 75 2
signer39_sample13_color 49 78
signer39_sample14_color 76 56
signer39_sample15_color 55 26
signer39_sample16_color 78 68
signer39_sample17_color 52 173
signer39_sample18_color 70 187
signer39_sample19_color 48 134
signer39_sample20_color 42 138
signer39_sample21_color 45 96
signer39_sample22_color 59 63
signer39_sample23_color 74 57
signer39_sample24_color 62 66
signer39_sample25_color 71 57
signer39_sample26_color 67 200
signer39_sample27_color 83 21
signer39_sample28_color 55 105
signer39_sample29_color 45 171
signer39_sample30_color 50 101
signer39_sample31_color 60 41
signer39_sample32_color 59 16
signer39_sample33_color 60 149
signer39_sample34_color 60 180
signer39_sample35_color 81 33
signer39_sample36_color 57 89
signer39_sample37_color 47 28
signer39_sample38_color 62 22
signer39_sample39_color 57 207
signer39_sample40_color 83 83
signer39_sample41_color 57 48
signer39_sample42_color 57 184
signer39_sample43_color 68 148
signer39_sample44_color 52 157
signer39_sample45_color 68 210
signer39_sample46_color 54 146
signer39_sample47_color 50 81
signer39_sample48_color 53 208
signer39_sample49_color 55 220
signer39_sample50_color 52 55
signer39_sample51_color 47 154
signer39_sample52_color 77 21
signer39_sample53_color 78 4
signer39_sample54_color 54 70
signer39_sample55_color 46 136
signer39_sample56_color 47 45
signer39_sample57_color 71 156
signer39_sample58_color 70 151
signer39_sample59_color 61 74
signer39_sample60_color 47 103
signer39_sample61_color 58 219
signer39_sample62_color 66 74
signer39_sample63_color 59 80
signer39_sample64_color 84 12
signer39_sample65_color 58 36
signer39_sample66_color 56 147
signer39_sample67_color 78 34
signer39_sample68_color 65 214
signer39_sample69_color 56 220
signer39_sample70_color 52 101
signer39_sample71_color 63 166
signer39_sample72_color 55 133
signer39_sample73_color 55 161
signer39_sample74_color 56 35
signer39_sample75_color 79 167
signer39_sample76_color 53 24
signer39_sample77_color 70 177
signer39_sample78_color 61 166
signer39_sample79_color 57 195
signer39_sample80_color 70 130
signer39_sample81_color 42 91
signer39_sample82_color 56 153
signer39_sample83_color 59 183
signer39_sample84_color 55 55
signer39_sample85_color 57 98
signer39_sample86_color 46 100
signer39_sample87_color 41 204
signer39_sample88_color 72 56
signer39_sample89_color 48 86
signer39_sample90_color 55 44
signer39_sample91_color 60 110
signer39_sample92_color 49 65
signer39_sample93_color 53 89
signer39_sample94_color 53 149
signer39_sample95_color 73 215
signer39_sample96_color 42 122
signer39_sample97_color 58 181
signer39_sample98_color 46 193
signer39_sample99_color 84 201
signer39_sample100_color 78 21
signer39_sample101_color 57 123
signer39_sample102_color 60 53
signer39_sample103_color 71 12
signer39_sample104_color 56 164
signer39_sample105_color 51 44
signer39_sample106_color 53 75
signer39_sample107_color 47 28
signer39_sample108_color 48 216
signer39_sample109_color 54 127
signer39_sample110_color 63 102
signer39_sample111_color 61 95
signer39_sample112_color 66 3
signer39_sample113_color 51 137
signer39_sample114_color 70 131
signer39_sample115_color 58 52
signer39_sample116_color 58 99
signer39_sample117_color 52 224
signer39_sample118_color 45 217
signer39_sample119_color 61 22
signer39_sample120_color 75 42
signer39_sample121_color 68 9
signer39_sample122_color 75 60
signer39_sample123_color 47 145
signer39_sample124_color 51 162
signer39_sample125_color 59 36
signer39_sample126_color 67 80
signer39_sample127_color 66 34
signer39_sample128_color 70 115
signer39_sample129_color 55 52
signer39_sample130_color 54 16
signer39_sample131_color 82 118
signer39_sample132_color 59 64
signer39_sample133_color 69 69
signer39_sample134_color 54 64
signer39_sample135_color 66 223
signer39_sample136_color 60 13
signer39_sample137_color 55 14
signer39_sample138_color 56 194
signer39_sample139_color 58 88
signer39_sample140_color 88 159
signer39_sample141_color 61 126
signer39_sample142_color 59 173
signer39_sample143_color 50 85
signer39_sample144_color 68 119
signer39_sample145_color 49 1
signer39_sample146_color 66 18
signer39_sample147_color 52 157
signer39_sample148_color 60 29
signer39_sample149_color 77 156
signer39_sample150_color 43 91
signer39_sample151_color 65 169
signer39_sample152_color 48 140
signer39_sample153_color 47 208
signer39_sample154_color 54 23
signer39_sample155_color 47 94
signer39_sample156_color 56 142
signer39_sample157_color 54 139
signer39_sample158_color 57 169
signer39_sample159_color 77 191
signer39_sample160_color 46 190
signer39_sample161_color 57 110
signer39_sample162_color 50 135
signer39_sample163_color 52 90
signer39_sample164_color 57 23
signer39_sample165_color 51 37
signer39_sample166_color 59 48
signer39_sample167_color 67 72
signer39_sample168_color 58 27
signer39_sample169_color 53 176
signer39_sample170_color 52 170
signer39_sample171_color 72 215
signer39_sample172_color 58 17
signer39_sample173_color 50 81
signer39_sample174_color 59 11
signer39_sample175_color 52 137
signer39_sample176_color 68 50
signer39_sample177_color 75 60
signer39_sample178_color 44 213
signer39_sample179_color 56 116
signer39_sample180_color 76 152
signer39_sample181_color 49 196
signer39_sample182_color 71 83
signer39_sample183_color 63 5
signer39_sample184_color 65 102
signer39_sample185_color 63 73
signer39_sample186_color 66 174
signer39_sample187_color 60 104
signer39_sample188_color 65 169
signer39_sample189_color 49 167
signer39_sample190_color 56 133
signer39_sample191_color 60 197
signer39_sample192_color 67 130
signer39_sample193_color 79 115
signer39_sample194_color 52 71
signer39_sample195_color 60 27
signer39_sample196_color 72 119
signer39_sample197_color 50 145
signer39_sample198_color 83 159
signer39_sample199_color 60 185
signer39_sample200_color 52 155
signer39_sample201_color 38 185
signer39_sample202_color 57 24
signer39_sample203_color 44 136
signer39_sample204_color 58 66
signer39_sample205_color 99 25
signer39_sample206_color 88 201
signer39_sample207_color 72 0
signer39_sample208_color 61 166
signer39_sample209_color 44 217
signer39_sample210_color 56 84
signer39_sample211_color 59 114
signer39_sample212_color 50 92
signer39_sample213_color 61 219
signer39_sample214_color 48 28
signer39_sample215_color 55 62
signer39_sample216_color 67 210
signer39_sample217_color 57 36
signer39_sample218_color 58 152
signer39_sample219_color 53 116
signer39_sample220_color 75 174
signer39_sample221_color 50 85
signer39_sample222_color 58 146
signer39_sample223_color 49 54
signer39_sample224_color 59 49
signer39_sample225_color 48 108
signer39_sample226_color 54 139
signer39_sample227_color 47 124
signer39_sample228_color 56 77
signer39_sample229_color 49 193
signer39_sample230_color 43 100
signer39_sample231_color 53 90
signer39_sample232_color 65 117
signer39_sample233_color 56 8
signer39_sample234_color 61 59
signer39_sample235_color 47 103
signer39_sample236_color 54 46
signer39_sample237_color 46 86
signer39_sample238_color 95 25
signer39_sample239_color 71 214
signer39_sample240_color 44 128
signer39_sample241_color 68 177
signer39_sample242_color 51 137
signer39_sample243_color 59 61
signer39_sample244_color 57 22
signer39_sample245_color 64 221
signer39_sample246_color 57 1
signer39_sample247_color 63 10
signer39_sample248_color 53 43
signer39_sample249_color 84 222
signer39_sample250_color 57 203
signer39_sample251_color 57 202
signer39_sample252_color 59 76
signer39_sample253_color 60 107
signer39_sample254_color 44 188
signer39_sample255_color 54 143
signer39_sample256_color 60 16
signer39_sample257_color 54 225
signer39_sample258_color 61 30
signer39_sample259_color 53 142
signer39_sample260_color 65 20
signer39_sample261_color 58 106
signer39_sample262_color 59 198
signer39_sample263_color 51 185
signer39_sample264_color 61 140
signer39_sample265_color 65 104
signer39_sample266_color 60 150
signer39_sample267_color 49 92
signer39_sample268_color 49 116
signer39_sample269_color 59 15
signer39_sample270_color 64 221
signer39_sample271_color 67 42
signer39_sample272_color 83 68
signer39_sample273_color 46 144
signer39_sample274_color 56 17
signer39_sample275_color 59 194
signer39_sample276_color 54 146
signer39_sample277_color 62 63
signer39_sample278_color 56 200
signer39_sample279_color 67 5
signer39_sample280_color 50 113
signer39_sample281_color 52 46
signer39_sample282_color 51 160
signer39_sample283_color 58 63
signer39_sample284_color 47 94
signer39_sample285_color 50 175
signer39_sample286_color 66 38
signer39_sample287_color 43 108
signer39_sample288_color 46 138
signer39_sample289_color 44 128
signer39_sample290_color 70 77
signer39_sample291_color 72 19
signer39_sample292_color 53 85
signer39_sample293_color 55 75
signer39_sample294_color 54 89
signer39_sample295_color 68 58
signer39_sample296_color 72 182
signer39_sample297_color 58 26
signer39_sample298_color 78 33
signer39_sample299_color 52 65
signer39_sample300_color 72 2
signer39_sample301_color 70 152
signer39_sample302_color 62 10
signer39_sample303_color 60 132
signer39_sample304_color 55 105
signer39_sample305_color 61 3
signer39_sample306_color 47 71
signer39_sample307_color 48 100
signer39_sample308_color 67 131
signer39_sample309_color 71 42
signer39_sample310_color 62 74
signer39_sample311_color 60 117
signer39_sample312_color 59 49
signer39_sample313_color 61 222
signer39_sample314_color 47 190
signer39_sample315_color 47 209
signer39_sample316_color 56 24
signer39_sample317_color 61 76
signer39_sample318_color 60 99
signer39_sample319_color 58 137
signer39_sample320_color 48 143
signer39_sample321_color 48 32
signer39_sample322_color 72 34
signer39_sample323_color 65 20
signer39_sample324_color 50 211
signer39_sample325_color 49 43
signer39_sample326_color 55 207
signer39_sample327_color 63 67
signer39_sample328_color 50 192
signer39_sample329_color 55 15
signer39_sample330_color 69 156
signer39_sample331_color 62 95
signer39_sample332_color 57 200
signer39_sample333_color 68 50
signer39_sample334_color 58 104
signer39_sample335_color 52 157
signer39_sample336_color 63 218
signer39_sample337_color 78 12
signer39_sample338_color 57 88
signer39_sample339_color 61 126
signer39_sample340_color 45 196
signer39_sample341_color 52 225
signer39_sample342_color 60 13
signer39_sample343_color 51 91
signer39_sample344_color 54 62
signer39_sample345_color 51 205
signer39_sample346_color 56 173
signer39_sample347_color 62 151
signer39_sample348_color 53 15
signer39_sample349_color 68 131
signer39_sample350_color 59 126
signer39_sample351_color 57 153
signer39_sample352_color 74 174
signer39_sample353_color 52 184
signer39_sample354_color 46 155
signer39_sample355_color 50 225
signer39_sample356_color 49 40
signer39_sample357_color 56 59
signer39_sample358_color 68 72
signer39_sample359_color 45 94
signer39_sample360_color 55 125
signer39_sample361_color 72 115
signer39_sample362_color 59 20
signer39_sample363_color 55 208
signer39_sample364_color 56 189
signer39_sample365_color 59 29
signer39_sample366_color 47 171
signer39_sample367_color 54 161
signer39_sample368_color 62 129
signer39_sample369_color 52 175
signer39_sample370_color 56 137
signer39_sample371_color 66 151
signer39_sample372_color 56 63
signer39_sample373_color 49 90
signer39_sample374_color 66 18
signer39_sample375_color 69 141
signer39_sample376_color 67 132
signer39_sample377_color 50 134
signer39_sample378_color 48 125
signer39_sample379_color 76 191
signer39_sample380_color 57 16
signer39_sample381_color 61 31
signer39_sample382_color 70 210
signer39_sample383_color 53 176
signer39_sample384_color 67 187
signer39_sample385_color 49 108
signer39_sample386_color 38 186
signer39_sample387_color 57 202
signer39_sample388_color 53 35
signer39_sample389_color 63 117
signer39_sample390_color 52 78
signer39_sample391_color 66 38
signer39_sample392_color 52 93
signer39_sample393_color 49 205
signer39_sample394_color 51 65
signer39_sample395_color 52 112
signer39_sample396_color 46 155
signer39_sample397_color 55 189
signer39_sample398_color 60 70
signer39_sample399_color 66 72
signer39_sample400_color 56 93
signer39_sample401_color 54 127
signer39_sample402_color 61 121
signer39_sample403_color 62 221
signer39_sample404_color 57 181
signer39_sample405_color 68 41
signer39_sample406_color 60 63
signer39_sample407_color 56 106
signer39_sample408_color 50 170
signer39_sample409_color 86 201
signer39_sample410_color 67 129
signer39_sample411_color 66 10
signer39_sample412_color 45 158
signer39_sample413_color 47 134
signer39_sample414_color 60 123
signer39_sample415_color 45 96
signer39_sample416_color 49 32
signer39_sample417_color 60 224
signer39_sample418_color 66 61
signer39_sample419_color 71 182
signer39_sample420_color 43 213
signer39_sample421_color 75 2
signer39_sample422_color 51 37
signer39_sample423_color 73 19
signer39_sample424_color 68 57
signer39_sample425_color 71 0
signer39_sample426_color 66 163
signer39_sample427_color 72 222
signer39_sample428_color 71 109
signer39_sample429_color 59 7
signer39_sample430_color 58 152
signer39_sample431_color 54 93
signer39_sample432_color 46 80
signer39_sample433_color 75 60
signer39_sample434_color 64 38
signer39_sample435_color 72 195
signer39_sample436_color 66 27
signer39_sample437_color 58 181
signer39_sample438_color 56 13
signer39_sample439_color 83 177
signer39_sample440_color 64 14
signer39_sample441_color 64 80
signer39_sample442_color 59 180
signer39_sample443_color 62 163
signer39_sample444_color 49 54
signer39_sample445_color 55 59
signer39_sample446_color 51 176
signer39_sample447_color 60 132
signer39_sample448_color 45 124
signer39_sample449_color 59 30
signer39_sample450_color 59 88
signer39_sample451_color 62 99
signer39_sample452_color 51 6
signer39_sample453_color 61 203
signer39_sample454_color 65 69
signer39_sample455_color 45 145
signer39_sample456_color 57 203
signer39_sample457_color 48 86
signer39_sample458_color 46 188
signer39_sample459_color 54 44
signer39_sample460_color 66 67
signer39_sample461_color 58 223
signer39_sample462_color 51 161
signer39_sample463_color 51 162
signer39_sample464_color 53 220
signer39_sample465_color 44 137
signer39_sample466_color 47 78
signer39_sample467_color 52 196
signer39_sample468_color 55 39
signer39_sample469_color 70 141
signer39_sample470_color 49 193
signer39_sample471_color 49 92
signer39_sample472_color 75 4
signer39_sample473_color 69 119
signer39_sample474_color 75 218
signer39_sample475_color 65 194
signer39_sample476_color 51 170
signer39_sample477_color 58 62
signer39_sample478_color 56 202
signer39_sample479_color 57 55
signer39_sample480_color 55 30
signer39_sample481_color 59 183
signer39_sample482_color 60 16
signer39_sample483_color 52 147
signer39_sample484_color 66 120
signer39_sample485_color 62 95
signer39_sample486_color 64 9
signer39_sample487_color 48 168
signer39_sample488_color 54 142
signer39_sample489_color 52 64
signer39_sample490_color 65 58
signer39_sample491_color 51 211
signer39_sample492_color 44 158
signer39_sample493_color 49 80
signer39_sample494_color 49 127
signer39_sample495_color 56 216
signer39_sample496_color 58 179
signer39_sample497_color 47 81
signer39_sample498_color 50 113
signer39_sample499_color 52 8
signer39_sample500_color 60 224
signer39_sample501_color 63 82
signer39_sample502_color 53 139
signer39_sample503_color 51 140
signer39_sample504_color 53 1
signer39_sample505_color 38 186
signer39_sample506_color 77 68
signer39_sample507_color 58 48
signer39_sample508_color 60 98
signer39_sample509_color 41 209
signer39_sample510_color 60 114
signer39_sample511_color 54 150
signer39_sample512_color 65 67
signer39_sample513_color 49 40
signer39_sample514_color 41 122
signer39_sample515_color 76 4
signer39_sample516_color 58 179
signer39_sample517_color 55 180
signer39_sample518_color 54 143
signer39_sample519_color 52 8
signer39_sample520_color 40 204
signer39_sample521_color 54 32
signer39_sample522_color 58 179
signer39_sample523_color 75 187
signer39_sample524_color 66 18
signer39_sample525_color 60 31
signer39_sample526_color 59 73
signer39_sample527_color 96 25
signer39_sample528_color 58 6
signer39_sample529_color 55 112
signer39_sample530_color 41 204
signer39_sample531_color 49 162
signer39_sample532_color 60 61
signer39_sample533_color 67 218
signer39_sample534_color 79 31
signer39_sample535_color 46 96
signer39_sample536_color 57 75
signer39_sample537_color 39 165
signer39_sample538_color 51 71
signer39_sample539_color 42 168
signer39_sample540_color 60 184
signer39_sample541_color 62 76
signer39_sample542_color 55 152
signer39_sample543_color 56 35
signer39_sample544_color 48 190
signer39_sample545_color 55 84
signer39_sample546_color 39 165
signer39_sample547_color 72 17
signer39_sample548_color 71 215
signer39_sample549_color 54 6
signer39_sample550_color 60 147
signer39_sample551_color 44 165
signer39_sample552_color 48 158
signer39_sample553_color 49 113
signer39_sample554_color 70 182
signer39_sample555_color 47 138
signer39_sample556_color 80 118
signer39_sample557_color 45 144
signer39_sample558_color 65 219
signer39_sample559_color 60 149
signer39_sample560_color 58 70
signer39_sample561_color 57 133
signer39_sample562_color 48 136
signer39_sample563_color 45 154
signer39_sample564_color 59 73
signer39_sample565_color 53 54
signer39_sample566_color 45 217
signer39_sample567_color 59 178
signer39_sample568_color 68 69
signer39_sample569_color 45 128
signer39_sample570_color 53 184
signer39_sample571_color 51 111
signer39_sample572_color 55 160
signer39_sample573_color 64 3
signer39_sample574_color 42 206
signer39_sample575_color 52 205
signer39_sample576_color 54 7
signer39_sample577_color 57 153
signer39_sample578_color 78 182
signer39_sample579_color 54 175
signer39_sample580_color 46 144
signer39_sample581_color 49 192
signer39_sample582_color 48 168
signer39_sample583_color 53 135
signer39_sample584_color 39 186
signer39_sample585_color 56 105
signer39_sample586_color 79 19
signer39_sample587_color 65 109
signer39_sample588_color 62 46
signer39_sample589_color 49 124
signer39_sample590_color 50 192
signer39_sample591_color 65 82
signer39_sample592_color 72 182
signer39_sample593_color 50 125
signer39_sample594_color 55 16
signer39_sample595_color 58 7
signer39_sample596_color 74 214
signer39_sample597_color 60 130
signer39_sample598_color 49 80
signer39_sample599_color 48 216
signer39_sample600_color 57 197
signer39_sample601_color 71 41
signer39_sample602_color 73 83
signer39_sample603_color 57 207
signer39_sample604_color 44 209
signer39_sample605_color 40 206
signer39_sample606_color 59 114
signer39_sample607_color 55 66
signer39_sample608_color 67 141
signer39_sample609_color 58 198
signer39_sample610_color 80 159
signer39_sample611_color 76 33
signer39_sample612_color 49 37
signer39_sample613_color 61 102
signer39_sample614_color 51 154
signer39_sample615_color 61 11
signer39_sample616_color 61 178
signer39_sample617_color 56 84
signer39_sample618_color 63 53
signer39_sample619_color 47 45
signer39_sample620_color 54 43
signer39_sample621_color 48 135
signer39_sample622_color 58 183
signer39_sample623_color 57 14
signer39_sample624_color 83 167
signer39_sample625_color 44 101
signer39_sample626_color 45 171
signer39_sample627_color 57 178
signer39_sample628_color 57 195
signer39_sample629_color 69 58
signer39_sample630_color 56 49
signer39_sample631_color 59 53
signer39_sample632_color 61 29
signer39_sample633_color 84 118
signer39_sample634_color 46 188
signer39_sample635_color 57 23
signer39_sample636_color 51 211
signer39_sample637_color 62 120
signer39_sample638_color 49 45
signer39_sample639_color 77 56
signer39_sample640_color 75 152
signer39_sample641_color 61 121
signer39_sample642_color 58 197
signer39_sample643_color 61 98
signer39_sample644_color 49 39
signer39_sample645_color 55 11
signer39_sample646_color 41 206
signer39_sample647_color 69 109
signer39_sample648_color 67 129
signer39_sample649_color 63 77
signer39_sample650_color 52 160
signer39_sample651_color 72 0
signer39_sample652_color 64 107
signer39_sample653_color 57 121
signer39_sample654_color 57 52
signer39_sample655_color 59 198
signer39_sample656_color 56 123
signer39_sample657_color 57 26
signer39_sample658_color 60 40
signer39_sample659_color 52 112
signer39_sample660_color 43 122
signer39_sample661_color 63 107
signer39_sample662_color 47 103
signer39_sample663_color 68 50
signer39_sample664_color 78 191
signer39_sample665_color 58 189
